dig,dump,it
1276,1043,827
1276,1043,828
1276,1059,829
1276,1059,830
1276,1059,831
1276,1059,832
1276,1085,833
1276,1085,834
1276,1085,835
1276,1112,836
1276,1121,837
1276,1121,838
1276,1121,839
1276,1121,840
1276,1121,841
1276,1128,842
1276,1135,843
1276,1135,844
1276,1148,845
1276,1157,846
1276,1157,847
1276,1157,848
1276,1157,849
1276,1175,850
1276,1175,851
1276,1188,852
1276,1188,853
1276,1188,854
1276,1188,855
1276,1216,856
1276,1225,857
1276,1225,858
1276,1243,859
1276,1243,860
1276,1261,861
1276,1268,862
1276,1268,863
1276,1268,864
1276,1288,865
1276,1288,866
1276,1288,867
1276,1288,868
1276,1288,869
1276,1288,870
1276,1288,871
1276,1288,872
1276,1288,873
1276,1288,874
1276,1288,875
1276,1288,876
1276,1288,877
1276,1288,878
1276,1288,879
1276,1288,880
1276,1288,881
1276,1288,882
1276,1288,883
1276,1288,884
1276,1288,885
1276,1288,886
1276,1288,887
1276,1288,888
1276,1288,889
1276,1288,890
1276,1288,891
1276,1288,892
1276,1288,893
1276,1288,894
1276,1288,895
1276,1288,896
1276,1288,897
1276,1288,898
1276,1288,899
1276,1288,900
1276,1288,901
1276,1288,902
1276,1288,903
1276,1288,904
1276,1288,905
1276,1288,906
1276,1288,907
1276,1288,908
1276,1288,909
1276,1288,910
1276,1288,911
1276,1288,912
1276,1288,913
1276,1288,914
1276,1288,915
1276,1288,916
1276,1288,917
1276,1288,918
1276,1288,919
1276,1288,920
1276,1288,921
1276,1288,922
1276,1288,923
1276,1288,924
1276,1288,925
1276,1288,926
1276,1288,927
1276,1288,928
1276,1288,929
1276,1288,930
1276,1288,931
1276,1288,932
1276,1288,933
1276,1288,934
1276,1288,935
1276,1288,936
1276,1288,937
1276,1288,938
1276,1288,939
1276,1288,940
1276,1288,941
1276,1288,942
1276,1288,943
1276,1288,944
1276,1288,945
1276,1288,946
1276,1288,947
1276,1288,948
1276,1288,949
1276,1288,950
1276,1288,951
1276,1288,952
1276,1288,953
1276,1288,954
1276,1288,955
1276,1288,956
1276,1288,957
1276,1288,958
1276,1288,959
1276,1288,960
1276,1288,961
1276,1288,962
1276,1288,963
1276,1288,964
1276,1288,965
1276,1288,966
1276,1288,967
1276,1288,968
1276,1288,969
1276,1288,970
1276,1288,971
1276,1288,972
1276,1288,973
1276,1288,974
1276,1288,975
1276,1288,976
1276,1288,977
1276,1288,978
1276,1288,979
1276,1288,980
1276,1288,981
1276,1288,982
1276,1288,983
1276,1288,984
1276,1288,985
1276,1288,986
1276,1288,987
1276,1288,988
1276,1288,989
1276,1288,990
1276,1288,991
1276,1288,992
1276,1288,993
1276,1288,994
1276,1288,995
1276,1288,996
1276,1288,997
1276,1288,998
1276,1288,999
1276,1288,1000
1276,1288,1001
1276,1288,1002
1276,1288,1003
1276,1288,1004
1276,1288,1005
1276,1288,1006
1276,1288,1007
1276,1288,1008
1276,1288,1009
1276,1288,1010
1276,1288,1011
1276,1288,1012
1276,1288,1013
1276,1288,1014
1276,1288,1015
1276,1288,1016
1276,1288,1017
1276,1288,1018
1276,1288,1019
1276,1288,1020
1276,1288,1021
1276,1288,1022
1276,1288,1023
1276,1288,1024
1276,1288,1025
1276,1288,1026
1276,1288,1027
1276,1288,1028
1276,1288,1029
1276,1288,1030
1276,1288,1031
1276,1288,1032
1276,1288,1033
1276,1288,1034
1276,1288,1035
1276,1288,1036
1276,1288,1037
1276,1288,1038
1276,1288,1039
1276,1288,1040
1276,1288,1041
1276,1288,1042
1276,1287,1043
1276,1286,1044
1276,1286,1045
1276,1284,1046
1276,1280,1047
1276,1276,1048
1276,1276,1049
1276,1276,1050
1276,1273,1051
1276,1268,1052
1276,1268,1053
1276,1268,1054
1276,1268,1055
1276,1265,1056
1276,1265,1057
1276,1263,1058
1276,1258,1059
1276,1258,1060
1276,1258,1061
1276,1254,1062
1276,1254,1063
1276,1251,1064
1276,1246,1065
1276,1246,1066
1276,1246,1067
1276,1241,1068
1276,1241,1069
1278,1241,1070
1280,1240,1071
1280,1240,1072
1280,1240,1073
1280,1240,1074
1280,1240,1075
1280,1240,1076
1280,1240,1077
1281,1240,1078
1281,1240,1079
1281,1240,1080
1281,1240,1081
1281,1240,1082
1281,1240,1083
1281,1240,1084
1281,1240,1085
1281,1240,1086
1281,1240,1087
1281,1240,1088
1281,1240,1089
1281,1240,1090
1281,1240,1091
1281,1240,1092
1283,1240,1093
1287,1240,1094
1291,1240,1095
1296,1240,1096
1301,1240,1097
1306,1240,1098
1306,1240,1099
1306,1240,1100
1310,1240,1101
1310,1240,1102
1311,1240,1103
1314,1240,1104
1317,1240,1105
1322,1240,1106
1326,1240,1107
1329,1240,1108
1329,1240,1109
1329,1240,1110
1329,1240,1111
1329,1240,1112
1330,1240,1113
1331,1240,1114
1332,1240,1115
1338,1240,1116
1341,1240,1117
1344,1240,1118
1351,1240,1119
1355,1240,1120
1362,1240,1121
1368,1240,1122
1375,1240,1123
1375,1240,1124
1379,1240,1125
1379,1240,1126
1382,1240,1127
1385,1240,1128
1385,1240,1129
1389,1240,1130
1389,1240,1131
1389,1240,1132
1389,1240,1133
1389,1240,1134
1396,1240,1135
1403,1240,1136
1411,1240,1137
1420,1240,1138
1423,1240,1139
1430,1240,1140
1433,1240,1141
1440,1240,1142
1449,1240,1143
1453,1240,1144
1460,1240,1145
1469,1240,1146
1473,1240,1147
1473,1240,1148
1480,1240,1149
1487,1240,1150
1494,1240,1151
1503,1240,1152
1512,1240,1153
1519,1240,1154
1527,1240,1155
1536,1240,1156
1545,1240,1157
1554,1240,1158
1561,1240,1159
1562,1240,1160
1568,1240,1161
1570,1240,1162
1577,1240,1163
1580,1240,1164
1587,1240,1165
1590,1240,1166
1597,1240,1167
1606,1240,1168
1615,1240,1169
1620,1240,1170
1627,1240,1171
1634,1240,1172
1635,1240,1173
1635,1240,1174
1642,1240,1175
1642,1240,1176
1642,1240,1177
1642,1240,1178
1642,1240,1179
1649,1240,1180
1649,1240,1181
1656,1240,1182
1665,1240,1183
1665,1240,1184
1665,1240,1185
1670,1240,1186
1670,1240,1187
1677,1240,1188
1686,1240,1189
1695,1240,1190
1702,1240,1191
1709,1240,1192
1712,1240,1193
1719,1240,1194
1726,1240,1195
1733,1240,1196
1742,1240,1197
1742,1240,1198
1742,1240,1199
1742,1240,1200
1742,1240,1201
1742,1240,1202
1742,1240,1203
1742,1240,1204
1742,1240,1205
1742,1240,1206
1742,1240,1207
1742,1240,1208
1742,1240,1209
1742,1240,1210
1742,1240,1211
1742,1240,1212
1742,1240,1213
1742,1240,1214
1742,1240,1215
1742,1240,1216
1742,1240,1217
1742,1240,1218
1742,1240,1219
1742,1240,1220
1742,1240,1221
1742,1240,1222
1742,1240,1223
1742,1240,1224
1742,1240,1225
1742,1240,1226
1742,1240,1227
1742,1240,1228
1742,1240,1229
1742,1240,1230
1742,1240,1231
1742,1240,1232
1742,1240,1233
1742,1240,1234
1742,1240,1235
1742,1240,1236
1742,1240,1237
1742,1240,1238
1742,1240,1239
1742,1240,1240
1742,1240,1241
1742,1240,1242
1742,1240,1243
1742,1240,1244
1742,1240,1245
1742,1240,1246
1742,1240,1247
1742,1240,1248
1742,1240,1249
1742,1240,1250
1742,1240,1251
1742,1240,1252
1742,1240,1253
1742,1240,1254
1742,1240,1255
1742,1240,1256
1742,1240,1257
1742,1240,1258
1742,1240,1259
1742,1240,1260
1742,1240,1261
1742,1240,1262
1742,1240,1263
1742,1240,1264
1742,1240,1265
1742,1240,1266
1742,1240,1267
1742,1240,1268
1742,1240,1269
1742,1240,1270
1742,1240,1271
1742,1240,1272
1742,1240,1273
1742,1240,1274
1742,1240,1275
1742,1240,1276
1742,1240,1277
1742,1240,1278
1742,1240,1279
1742,1240,1280
1742,1240,1281
1742,1240,1282
1742,1240,1283
1742,1240,1284
1742,1240,1285
1742,1240,1286
1742,1240,1287
1742,1240,1288
1742,1240,1289
1742,1240,1290
1730,1245,1291
1730,1245,1292
1730,1245,1293
1730,1245,1294
1730,1245,1295
1725,1245,1296
1725,1245,1297
1725,1245,1298
1725,1245,1299
1725,1245,1300
1725,1245,1301
1725,1245,1302
1725,1245,1303
1725,1245,1304
1725,1245,1305
1725,1245,1306
1725,1255,1307
1725,1255,1308
1725,1255,1309
1725,1260,1310
1725,1260,1311
1725,1260,1312
1725,1260,1313
1725,1260,1314
1725,1260,1315
1725,1260,1316
1725,1266,1317
1725,1266,1318
1725,1266,1319
1725,1266,1320
1725,1266,1321
1725,1266,1322
1725,1266,1323
1725,1266,1324
1725,1266,1325
1725,1266,1326
1725,1266,1327
1725,1266,1328
1725,1266,1329
1725,1266,1330
1725,1266,1331
1725,1266,1332
1725,1266,1333
1725,1266,1334
1725,1266,1335
1725,1266,1336
1725,1266,1337
1725,1266,1338
1725,1266,1339
1725,1266,1340
1725,1266,1341
1725,1266,1342
1725,1266,1343
1725,1266,1344
1723,1266,1345
1723,1266,1346
1723,1266,1347
1723,1266,1348
1723,1266,1349
1711,1266,1350
1711,1266,1351
1711,1266,1352
1711,1266,1353
1711,1266,1354
1689,1266,1355
1689,1266,1356
1689,1266,1357
1689,1266,1358
1689,1266,1359
1689,1266,1360
1689,1266,1361
1677,1266,1362
1677,1266,1363
1677,1266,1364
1677,1266,1365
1677,1266,1366
1673,1266,1367
1669,1266,1368
1666,1266,1369
1666,1266,1370
1666,1266,1371
1664,1266,1372
1664,1266,1373
1664,1266,1374
1664,1266,1375
1664,1266,1376
1662,1266,1377
1660,1266,1378
1660,1266,1379
1660,1266,1380
1660,1266,1381
1660,1266,1382
1660,1266,1383
1660,1266,1384
1660,1266,1385
1660,1266,1386
1660,1266,1387
1660,1266,1388
1660,1266,1389
1660,1266,1390
1660,1266,1391
1660,1266,1392
1660,1266,1393
1660,1266,1394
1660,1266,1395
1660,1266,1396
1660,1266,1397
1660,1266,1398
1660,1266,1399
1660,1266,1400
1660,1266,1401
1660,1266,1402
1660,1266,1403
1660,1266,1404
1660,1266,1405
1660,1266,1406
1660,1266,1407
1660,1266,1408
1660,1266,1409
1660,1266,1410
1660,1266,1411
1660,1266,1412
1660,1266,1413
1660,1266,1414
1660,1266,1415
1660,1266,1416
1660,1266,1417
1660,1266,1418
1660,1266,1419
1660,1266,1420
1660,1266,1421
1660,1266,1422
1660,1266,1423
1660,1266,1424
1660,1266,1425
1660,1266,1426
1660,1266,1427
1660,1266,1428
1660,1266,1429
1660,1266,1430
1660,1266,1431
1660,1266,1432
1660,1266,1433
1660,1266,1434
1660,1266,1435
1660,1266,1436
1660,1266,1437
1660,1266,1438
1660,1266,1439
1660,1266,1440
1660,1266,1441
1660,1266,1442
1660,1266,1443
1660,1266,1444
1660,1266,1445
1660,1266,1446
1660,1266,1447
1660,1266,1448
1660,1266,1449
1660,1266,1450
1660,1266,1451
1660,1266,1452
1660,1266,1453
1660,1266,1454
1660,1266,1455
1660,1266,1456
1660,1266,1457
1660,1266,1458
1660,1266,1459
1660,1266,1460
1660,1266,1461
1660,1266,1462
1660,1266,1463
1660,1266,1464
1660,1266,1465
1660,1266,1466
1660,1266,1467
1660,1266,1468
1660,1266,1469
1660,1266,1470
1660,1266,1471
1660,1266,1472
1660,1266,1473
1660,1266,1474
1660,1266,1475
1660,1266,1476
1660,1266,1477
1660,1266,1478
1660,1266,1479
1660,1266,1480
1660,1266,1481
1660,1266,1482
1660,1266,1483
1660,1266,1484
1660,1266,1485
1660,1266,1486
1660,1266,1487
1658,1266,1488
1658,1266,1489
1658,1266,1490
1658,1266,1491
1658,1266,1492
1658,1266,1493
1658,1266,1494
1658,1266,1495
1658,1266,1496
1658,1266,1497
1658,1266,1498
1658,1266,1499
1658,1266,1500
1658,1266,1501
1658,1266,1502
1658,1266,1503
1658,1266,1504
1658,1266,1505
1658,1266,1506
1658,1266,1507
1658,1266,1508
1658,1266,1509
1658,1266,1510
1658,1266,1511
1658,1266,1512
1657,1266,1513
1657,1266,1514
1657,1266,1515
1657,1266,1516
1657,1266,1517
1657,1266,1518
1657,1266,1519
1657,1266,1520
1657,1266,1521
1657,1266,1522
1657,1266,1523
1657,1266,1524
1657,1266,1525
1657,1266,1526
1657,1266,1527
1657,1266,1528
1657,1266,1529
1657,1266,1530
1657,1266,1531
1657,1266,1532
1657,1266,1533
1657,1266,1534
1657,1266,1535
1657,1266,1536
1657,1266,1537
1657,1266,1538
1657,1266,1539
1657,1266,1540
1657,1266,1541
1657,1266,1542
1657,1266,1543
1657,1266,1544
1657,1266,1545
1657,1266,1546
1657,1266,1547
1657,1266,1548
1657,1266,1549
1657,1266,1550
1657,1266,1551
1657,1266,1552
1657,1266,1553
1635,1266,1554
1635,1266,1555
1635,1266,1556
1635,1266,1557
1635,1266,1558
1635,1266,1559
1611,1266,1560
1611,1266,1561
1611,1266,1562
1611,1266,1563
1611,1266,1564
1611,1266,1565
1611,1266,1566
1611,1266,1567
1611,1266,1568
1611,1266,1569
1611,1266,1570
1611,1266,1571
1611,1266,1572
1611,1266,1573
1611,1266,1574
1611,1266,1575
1611,1266,1576
1611,1266,1577
1611,1266,1578
1611,1266,1579
1618,1266,1580
1626,1266,1581
1635,1266,1582
1644,1266,1583
1653,1266,1584
1662,1266,1585
1671,1266,1586
1680,1266,1587
1689,1266,1588
1698,1266,1589
1707,1266,1590
1716,1266,1591
1725,1266,1592
1734,1266,1593
1743,1266,1594
1752,1266,1595
1759,1266,1596
1759,1266,1597
1745,1266,1598
1743,1266,1599
1743,1266,1600
1743,1266,1601
1743,1266,1602
1743,1266,1603
1743,1266,1604
1743,1266,1605
1743,1266,1606
1743,1266,1607
1743,1266,1608
1743,1266,1609
1743,1266,1610
1743,1266,1611
1743,1266,1612
1743,1266,1613
1743,1266,1614
1743,1266,1615
1743,1266,1616
1743,1266,1617
1743,1266,1618
1743,1266,1619
1743,1266,1620
1743,1266,1621
1743,1266,1622
1743,1266,1623
1743,1266,1624
1743,1266,1625
1743,1266,1626
1743,1266,1627
1743,1266,1628
1743,1266,1629
1743,1266,1630
1743,1266,1631
1750,1266,1632
1759,1266,1633
1768,1266,1634
1777,1266,1635
1786,1266,1636
1795,1266,1637
1802,1266,1638
1802,1266,1639
1802,1266,1640
1802,1266,1641
1802,1266,1642
1800,1266,1643
1800,1266,1644
1800,1266,1645
1800,1266,1646
